44.65625	-115.65625	0.6083	1.0375	0.5318
44.65625	-115.71875	0.6701	1.0893	0.5153
44.65625	-115.78125	0.4171	0.8466	0.6638
44.65625	-115.84375	0.3825	0.8251	0.7020
44.65625	-115.90625	0.5736	0.9729	0.5591
44.65625	-115.96875	0.7428	1.1502	0.4666
44.71875	-114.03125	0.9814	4.2167	0.1960
44.71875	-114.09375	0.9795	4.3974	0.2230
44.71875	-114.15625	0.8696	2.8161	0.3363
44.71875	-114.21875	0.8055	1.9842	0.4527
44.71875	-114.28125	0.8118	2.2927	0.3969
44.71875	-114.34375	0.7473	1.5547	0.5247
44.71875	-114.40625	0.5655	1.2015	0.6122
44.71875	-114.46875	0.7170	1.4415	0.5145
44.71875	-114.53125	0.7411	1.3970	0.5048
44.71875	-114.59375	0.6500	1.2286	0.5685
44.71875	-114.65625	0.6167	1.1990	0.5871
44.71875	-114.71875	0.7286	1.3305	0.5209
44.71875	-114.78125	0.7621	1.4935	0.4796
44.71875	-114.84375	0.7184	1.3443	0.5514
44.71875	-114.90625	0.7822	1.4643	0.4697
44.71875	-114.96875	0.8249	1.5494	0.4254
44.71875	-115.03125	0.7972	1.5764	0.4174
44.71875	-115.09375	0.5348	1.1062	0.6299
44.71875	-115.15625	0.6549	1.1880	0.4943
44.71875	-115.21875	0.5384	1.0273	0.5939
44.71875	-115.28125	0.4867	0.9919	0.6513
44.71875	-115.34375	0.3420	0.8438	0.7271
44.71875	-115.40625	0.2266	0.7399	0.7895
44.71875	-115.46875	0.3350	0.8086	0.7303
44.71875	-115.53125	0.4423	0.9028	0.6664
44.71875	-115.59375	0.3145	0.7787	0.7243
44.71875	-115.65625	0.4035	0.8730	0.6829
44.71875	-115.71875	0.5878	1.0379	0.5543
44.71875	-115.78125	0.3521	0.7888	0.7117
44.71875	-115.84375	0.4093	0.8550	0.6705
44.71875	-115.90625	0.5687	0.9827	0.5758
44.71875	-115.96875	0.7705	1.2149	0.4593
44.78125	-114.03125	0.9810	4.0541	0.2204
44.78125	-114.09375	0.9116	3.0636	0.3003
44.78125	-114.15625	0.8101	2.1355	0.4250
44.78125	-114.21875	0.7880	1.7469	0.5066
44.78125	-114.28125	0.7827	1.8370	0.4851
44.78125	-114.34375	0.5588	1.1867	0.6130
44.78125	-114.40625	0.6165	1.2494	0.5827
44.78125	-114.46875	0.7956	1.8150	0.4232
44.78125	-114.53125	0.7111	1.4627	0.5565
44.78125	-114.59375	0.7299	1.3619	0.5347
44.78125	-114.65625	0.5255	1.0973	0.6142
44.78125	-114.71875	0.5474	1.1375	0.6297
44.78125	-114.78125	0.7247	1.4416	0.5044
44.78125	-114.84375	0.8255	1.8371	0.3767
44.78125	-114.90625	0.7737	1.5319	0.4219
44.78125	-114.96875	0.7340	1.3886	0.5004
44.78125	-115.03125	0.6570	1.2248	0.5563
44.78125	-115.09375	0.7487	1.3947	0.4375
44.78125	-115.15625	0.6272	1.1812	0.5447
44.78125	-115.21875	0.3525	0.8937	0.7254
44.78125	-115.28125	0.3697	0.8927	0.7130
44.78125	-115.34375	0.4029	0.9062	0.6985
44.78125	-115.40625	0.3028	0.8489	0.7671
44.78125	-115.46875	0.4098	0.9220	0.7160
44.78125	-115.53125	0.6148	1.0813	0.5706
44.78125	-115.59375	0.2792	0.7744	0.7546
44.78125	-115.65625	0.4004	0.8500	0.6768
44.78125	-115.71875	0.5661	1.0575	0.5948
44.78125	-115.78125	0.3490	0.8206	0.7138
44.78125	-115.84375	0.3725	0.8108	0.6984
44.78125	-115.90625	0.5627	0.9605	0.5627
44.78125	-115.96875	0.6786	1.0868	0.5162
44.84375	-114.03125	0.8269	2.4432	0.3725
44.84375	-114.09375	0.8076	1.9781	0.4322
44.84375	-114.15625	0.7621	1.6069	0.5253
44.84375	-114.21875	0.6210	1.2762	0.6084
44.84375	-114.28125	0.6818	1.3828	0.5868
44.84375	-114.34375	0.6034	1.2680	0.6159
44.84375	-114.40625	0.7800	1.6786	0.4821
44.84375	-114.46875	0.8021	1.9809	0.4027
44.84375	-114.53125	0.7964	1.8320	0.4094
44.84375	-114.59375	0.6384	1.3226	0.5717
44.84375	-114.65625	0.6192	1.2528	0.5718
44.84375	-114.71875	0.7079	1.4945	0.5367
44.84375	-114.78125	0.8434	2.0553	0.3238
44.84375	-114.84375	0.7466	1.4029	0.4716
44.84375	-114.90625	0.5710	1.0705	0.5903
44.84375	-114.96875	0.6472	1.1693	0.5379
44.84375	-115.03125	0.6571	1.1923	0.5261
44.84375	-115.09375	0.5434	1.0216	0.5931
44.84375	-115.15625	0.3853	0.8937	0.6926
44.84375	-115.21875	0.4163	0.9491	0.6847
44.84375	-115.28125	0.4896	1.0180	0.6702
44.84375	-115.34375	0.4404	1.0204	0.7195
44.84375	-115.40625	0.4188	1.0009	0.7298
44.84375	-115.46875	0.5036	1.0457	0.6824
44.84375	-115.53125	0.5152	1.0193	0.6246
44.84375	-115.59375	0.3182	0.8464	0.7509
44.84375	-115.65625	0.5171	1.0080	0.6405
44.84375	-115.71875	0.7675	1.3048	0.4258
44.84375	-115.78125	0.4631	0.9440	0.6737
44.84375	-115.84375	0.3712	0.8333	0.7024
44.84375	-115.90625	0.3055	0.7355	0.7239
44.84375	-115.96875	0.3975	0.8103	0.6716
44.90625	-114.03125	0.8595	2.7587	0.3214
44.90625	-114.09375	0.7930	1.8262	0.4615
44.90625	-114.15625	0.6869	1.4100	0.5663
44.90625	-114.21875	0.4947	1.1226	0.6644
44.90625	-114.28125	0.6785	1.3973	0.5831
44.90625	-114.34375	0.7819	1.6833	0.4882
44.90625	-114.40625	0.7901	1.8162	0.4546
44.90625	-114.46875	0.7306	1.5109	0.5303
44.90625	-114.53125	0.7247	1.4508	0.5592
44.90625	-114.59375	0.7996	1.7923	0.4217
44.90625	-114.65625	0.7910	1.7425	0.4294
44.90625	-114.71875	0.8389	2.1184	0.2992
44.90625	-114.78125	0.8128	1.8223	0.4424
44.90625	-114.84375	0.6313	1.1755	0.5634
44.90625	-114.90625	0.4131	0.9326	0.6679
44.90625	-114.96875	0.4557	0.9468	0.6445
44.90625	-115.03125	0.4916	0.9978	0.6410
44.90625	-115.09375	0.5329	1.0359	0.6016
44.90625	-115.15625	0.3336	0.8485	0.7196
44.90625	-115.21875	0.3128	0.8235	0.7233
44.90625	-115.28125	0.3827	0.8200	0.7432
44.90625	-115.34375	0.5072	1.0765	0.6826
44.90625	-115.40625	0.4435	1.0496	0.7309
44.90625	-115.46875	0.6112	1.1328	0.5933
44.90625	-115.53125	0.4472	1.0089	0.6985
44.90625	-115.59375	0.5211	1.0308	0.6518
44.90625	-115.65625	0.6112	1.1258	0.6082
44.90625	-115.71875	0.8171	1.3781	0.3515
44.90625	-115.78125	0.7363	1.1921	0.4652
44.90625	-115.84375	0.3860	0.8366	0.6799
44.90625	-115.90625	0.3145	0.7360	0.7235
44.90625	-115.96875	0.4636	0.8764	0.6376
44.96875	-114.03125	0.7504	1.6111	0.5109
44.96875	-114.09375	0.6337	1.2926	0.5859
44.96875	-114.15625	0.6297	1.3018	0.5967
44.96875	-114.21875	0.5846	1.2589	0.6281
44.96875	-114.28125	0.7705	1.6469	0.4820
44.96875	-114.34375	0.8134	1.8739	0.4195
44.96875	-114.40625	0.7661	1.6278	0.5128
44.96875	-114.46875	0.7651	1.6292	0.5158
44.96875	-114.53125	0.7842	1.6769	0.4880
44.96875	-114.59375	0.7595	1.5012	0.4893
44.96875	-114.65625	0.6456	1.2854	0.5884
44.96875	-114.71875	0.8376	2.1638	0.3036
44.96875	-114.78125	0.8201	1.8151	0.3966
44.96875	-114.84375	0.5941	1.1240	0.5693
44.96875	-114.90625	0.3547	0.8668	0.6782
44.96875	-114.96875	0.4113	0.8871	0.6614
44.96875	-115.03125	0.4454	0.9125	0.6436
44.96875	-115.09375	0.3757	0.8510	0.6864
44.96875	-115.15625	0.4066	0.9012	0.6732
44.96875	-115.21875	0.2993	0.8080	0.7190
44.96875	-115.28125	0.3353	0.8611	0.7214
44.96875	-115.34375	0.4939	1.0323	0.6681
44.96875	-115.40625	0.5612	1.0728	0.6175
44.96875	-115.46875	0.6019	1.1039	0.5675
44.96875	-115.53125	0.6075	1.1333	0.5709
44.96875	-115.59375	0.6697	1.1958	0.5560
44.96875	-115.65625	0.7560	1.3046	0.4745
44.96875	-115.71875	0.8105	1.3760	0.3966
44.96875	-115.78125	0.7515	1.2590	0.4759
44.96875	-115.84375	0.3704	0.8441	0.7146
44.96875	-115.90625	0.2945	0.7360	0.7383
44.96875	-115.96875	0.3203	0.7233	0.7010
